
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 03-Jun-2026 at 09:40:21.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        ANCHTEN1        ANCHTEN2        ANCHTEN3
       (s)             (N)             (N)             (N)             (N)             (N)             (N)
   85.1250   1.1104059E+06   1.0868610E+06   1.1104059E+06   9.1268057E+05   8.8959067E+05   9.1268057E+05
   85.1375   1.1104260E+06   1.0868327E+06   1.1104260E+06   9.1270009E+05   8.8956331E+05   9.1270009E+05
   85.1500   1.1104459E+06   1.0868046E+06   1.1104459E+06   9.1271954E+05   8.8953613E+05   9.1271954E+05
   85.1625   1.1104659E+06   1.0867766E+06   1.1104659E+06   9.1273894E+05   8.8950915E+05   9.1273894E+05
   85.1750   1.1104857E+06   1.0867489E+06   1.1104857E+06   9.1275828E+05   8.8948236E+05   9.1275828E+05
   85.1875   1.1105055E+06   1.0867213E+06   1.1105055E+06   9.1277757E+05   8.8945576E+05   9.1277757E+05
   85.2000   1.1105253E+06   1.0866939E+06   1.1105253E+06   9.1279679E+05   8.8942936E+05   9.1279679E+05
   85.2125   1.1105449E+06   1.0866668E+06   1.1105449E+06   9.1281595E+05   8.8940314E+05   9.1281595E+05
   85.2250   1.1105646E+06   1.0866398E+06   1.1105646E+06   9.1283506E+05   8.8937712E+05   9.1283506E+05
   85.2375   1.1105841E+06   1.0866130E+06   1.1105841E+06   9.1285411E+05   8.8935128E+05   9.1285411E+05
   85.2500   1.1106036E+06   1.0865864E+06   1.1106036E+06   9.1287310E+05   8.8932564E+05   9.1287310E+05
   85.2625   1.1106231E+06   1.0865599E+06   1.1106231E+06   9.1289204E+05   8.8930018E+05   9.1289204E+05
   85.2750   1.1106424E+06   1.0865337E+06   1.1106424E+06   9.1291092E+05   8.8927491E+05   9.1291092E+05
   85.2875   1.1106618E+06   1.0865077E+06   1.1106618E+06   9.1292974E+05   8.8924982E+05   9.1292974E+05
   85.3000   1.1106810E+06   1.0864818E+06   1.1106810E+06   9.1294851E+05   8.8922493E+05   9.1294851E+05
   85.3125   1.1107002E+06   1.0864561E+06   1.1107002E+06   9.1296722E+05   8.8920021E+05   9.1296722E+05
   85.3250   1.1107194E+06   1.0864306E+06   1.1107194E+06   9.1298588E+05   8.8917568E+05   9.1298588E+05
   85.3375   1.1107385E+06   1.0864053E+06   1.1107385E+06   9.1300448E+05   8.8915134E+05   9.1300448E+05
   85.3500   1.1107575E+06   1.0863802E+06   1.1107575E+06   9.1302302E+05   8.8912718E+05   9.1302302E+05
   85.3625   1.1107765E+06   1.0863553E+06   1.1107765E+06   9.1304152E+05   8.8910320E+05   9.1304152E+05
   85.3750   1.1107954E+06   1.0863305E+06   1.1107954E+06   9.1305996E+05   8.8907940E+05   9.1305996E+05
   85.3875   1.1108143E+06   1.0863060E+06   1.1108143E+06   9.1307834E+05   8.8905579E+05   9.1307834E+05
   85.4000   1.1108331E+06   1.0862816E+06   1.1108331E+06   9.1309667E+05   8.8903235E+05   9.1309667E+05
   85.4125   1.1108519E+06   1.0862574E+06   1.1108519E+06   9.1311495E+05   8.8900909E+05   9.1311495E+05
   85.4250   1.1108706E+06   1.0862334E+06   1.1108706E+06   9.1313318E+05   8.8898601E+05   9.1313318E+05
   85.4375   1.1108892E+06   1.0862095E+06   1.1108892E+06   9.1315135E+05   8.8896311E+05   9.1315135E+05
   85.4500   1.1109078E+06   1.0861858E+06   1.1109078E+06   9.1316947E+05   8.8894039E+05   9.1316947E+05
   85.4625   1.1109264E+06   1.0861623E+06   1.1109264E+06   9.1318754E+05   8.8891784E+05   9.1318754E+05
   85.4750   1.1109448E+06   1.0861390E+06   1.1109448E+06   9.1320556E+05   8.8889546E+05   9.1320556E+05
   85.4875   1.1109633E+06   1.0861159E+06   1.1109633E+06   9.1322353E+05   8.8887326E+05   9.1322353E+05
   85.5000   1.1109817E+06   1.0860929E+06   1.1109817E+06   9.1324144E+05   8.8885123E+05   9.1324144E+05
   85.5125   1.1110000E+06   1.0860701E+06   1.1110000E+06   9.1325931E+05   8.8882938E+05   9.1325931E+05
   85.5250   1.1110183E+06   1.0860475E+06   1.1110183E+06   9.1327712E+05   8.8880769E+05   9.1327712E+05
   85.5375   1.1110365E+06   1.0860251E+06   1.1110365E+06   9.1329489E+05   8.8878618E+05   9.1329489E+05
   85.5500   1.1110546E+06   1.0860028E+06   1.1110546E+06   9.1331261E+05   8.8876483E+05   9.1331261E+05
   85.5625   1.1110728E+06   1.0859807E+06   1.1110728E+06   9.1333027E+05   8.8874366E+05   9.1333027E+05
   85.5750   1.1110908E+06   1.0859588E+06   1.1110908E+06   9.1334789E+05   8.8872265E+05   9.1334789E+05
   85.5875   1.1111088E+06   1.0859370E+06   1.1111088E+06   9.1336546E+05   8.8870180E+05   9.1336546E+05
   85.6000   1.1111268E+06   1.0859154E+06   1.1111268E+06   9.1338298E+05   8.8868112E+05   9.1338298E+05
   85.6125   1.1111447E+06   1.0858940E+06   1.1111447E+06   9.1340045E+05   8.8866061E+05   9.1340045E+05
   85.6250   1.1111626E+06   1.0858728E+06   1.1111626E+06   9.1341787E+05   8.8864026E+05   9.1341787E+05
   85.6375   1.1111804E+06   1.0858517E+06   1.1111804E+06   9.1343525E+05   8.8862007E+05   9.1343525E+05
   85.6500   1.1111982E+06   1.0858307E+06   1.1111982E+06   9.1345258E+05   8.8860005E+05   9.1345258E+05
   85.6625   1.1112159E+06   1.0858100E+06   1.1112159E+06   9.1346986E+05   8.8858018E+05   9.1346986E+05
   85.6750   1.1112335E+06   1.0857894E+06   1.1112335E+06   9.1348709E+05   8.8856048E+05   9.1348709E+05
   85.6875   1.1112512E+06   1.0857689E+06   1.1112512E+06   9.1350428E+05   8.8854093E+05   9.1350428E+05
   85.7000   1.1112687E+06   1.0857486E+06   1.1112687E+06   9.1352142E+05   8.8852154E+05   9.1352142E+05
   85.7125   1.1112862E+06   1.0857285E+06   1.1112862E+06   9.1353852E+05   8.8850231E+05   9.1353852E+05
   85.7250   1.1113037E+06   1.0857086E+06   1.1113037E+06   9.1355557E+05   8.8848323E+05   9.1355557E+05
   85.7375   1.1113211E+06   1.0856888E+06   1.1113211E+06   9.1357257E+05   8.8846431E+05   9.1357257E+05
   85.7500   1.1113385E+06   1.0856691E+06   1.1113385E+06   9.1358953E+05   8.8844554E+05   9.1358953E+05
   85.7625   1.1113558E+06   1.0856496E+06   1.1113558E+06   9.1360645E+05   8.8842692E+05   9.1360645E+05
   85.7750   1.1113731E+06   1.0856303E+06   1.1113731E+06   9.1362332E+05   8.8840846E+05   9.1362332E+05
   85.7875   1.1113903E+06   1.0856111E+06   1.1113903E+06   9.1364014E+05   8.8839015E+05   9.1364014E+05
   85.8000   1.1114075E+06   1.0855921E+06   1.1114075E+06   9.1365692E+05   8.8837198E+05   9.1365692E+05
   85.8125   1.1114247E+06   1.0855732E+06   1.1114247E+06   9.1367366E+05   8.8835397E+05   9.1367366E+05
   85.8250   1.1114418E+06   1.0855545E+06   1.1114418E+06   9.1369035E+05   8.8833610E+05   9.1369035E+05
   85.8375   1.1114588E+06   1.0855359E+06   1.1114588E+06   9.1370700E+05   8.8831838E+05   9.1370700E+05
   85.8500   1.1114758E+06   1.0855175E+06   1.1114758E+06   9.1372360E+05   8.8830080E+05   9.1372360E+05
   85.8625   1.1114928E+06   1.0854992E+06   1.1114928E+06   9.1374016E+05   8.8828337E+05   9.1374016E+05
   85.8750   1.1115097E+06   1.0854811E+06   1.1115097E+06   9.1375668E+05   8.8826608E+05   9.1375668E+05
   85.8875   1.1115265E+06   1.0854631E+06   1.1115265E+06   9.1377316E+05   8.8824894E+05   9.1377316E+05
   85.9000   1.1115434E+06   1.0854453E+06   1.1115434E+06   9.1378959E+05   8.8823193E+05   9.1378959E+05
   85.9125   1.1115601E+06   1.0854276E+06   1.1115601E+06   9.1380598E+05   8.8821507E+05   9.1380598E+05
   85.9250   1.1115769E+06   1.0854100E+06   1.1115769E+06   9.1382233E+05   8.8819835E+05   9.1382233E+05
   85.9375   1.1115936E+06   1.0853926E+06   1.1115936E+06   9.1383864E+05   8.8818176E+05   9.1383864E+05
   85.9500   1.1116102E+06   1.0853754E+06   1.1116102E+06   9.1385490E+05   8.8816531E+05   9.1385490E+05
   85.9625   1.1116268E+06   1.0853582E+06   1.1116268E+06   9.1387112E+05   8.8814900E+05   9.1387112E+05
   85.9750   1.1116434E+06   1.0853412E+06   1.1116434E+06   9.1388731E+05   8.8813283E+05   9.1388731E+05
   85.9875   1.1116599E+06   1.0853244E+06   1.1116599E+06   9.1390345E+05   8.8811679E+05   9.1390345E+05
   86.0000   1.1116763E+06   1.0853077E+06   1.1116763E+06   9.1391954E+05   8.8810088E+05   9.1391954E+05
   86.0125   1.1116928E+06   1.0852911E+06   1.1116928E+06   9.1393560E+05   8.8808511E+05   9.1393560E+05
   86.0250   1.1117091E+06   1.0852747E+06   1.1117091E+06   9.1395162E+05   8.8806946E+05   9.1395162E+05
   86.0375   1.1117255E+06   1.0852584E+06   1.1117255E+06   9.1396760E+05   8.8805395E+05   9.1396760E+05
   86.0500   1.1117418E+06   1.0852422E+06   1.1117418E+06   9.1398353E+05   8.8803857E+05   9.1398353E+05
   86.0625   1.1117580E+06   1.0852261E+06   1.1117580E+06   9.1399943E+05   8.8802331E+05   9.1399943E+05
   86.0750   1.1117742E+06   1.0852102E+06   1.1117742E+06   9.1401528E+05   8.8800819E+05   9.1401528E+05
   86.0875   1.1117904E+06   1.0851945E+06   1.1117904E+06   9.1403110E+05   8.8799319E+05   9.1403110E+05
   86.1000   1.1118065E+06   1.0851788E+06   1.1118065E+06   9.1404688E+05   8.8797831E+05   9.1404688E+05
   86.1125   1.1118226E+06   1.0851633E+06   1.1118226E+06   9.1406261E+05   8.8796356E+05   9.1406261E+05
   86.1250   1.1118387E+06   1.0851479E+06   1.1118387E+06   9.1407831E+05   8.8794894E+05   9.1407831E+05
   86.1375   1.1118547E+06   1.0851326E+06   1.1118547E+06   9.1409397E+05   8.8793444E+05   9.1409397E+05
   86.1500   1.1118706E+06   1.0851175E+06   1.1118706E+06   9.1410958E+05   8.8792005E+05   9.1410958E+05
   86.1625   1.1118865E+06   1.0851025E+06   1.1118865E+06   9.1412516E+05   8.8790579E+05   9.1412516E+05
   86.1750   1.1119024E+06   1.0850876E+06   1.1119024E+06   9.1414070E+05   8.8789165E+05   9.1414070E+05
   86.1875   1.1119182E+06   1.0850728E+06   1.1119182E+06   9.1415621E+05   8.8787763E+05   9.1415621E+05
   86.2000   1.1119340E+06   1.0850581E+06   1.1119340E+06   9.1417167E+05   8.8786373E+05   9.1417167E+05
   86.2125   1.1119498E+06   1.0850436E+06   1.1119498E+06   9.1418709E+05   8.8784994E+05   9.1418709E+05
   86.2250   1.1119655E+06   1.0850292E+06   1.1119655E+06   9.1420248E+05   8.8783627E+05   9.1420248E+05
   86.2375   1.1119812E+06   1.0850149E+06   1.1119812E+06   9.1421782E+05   8.8782271E+05   9.1421782E+05
   86.2500   1.1119968E+06   1.0850007E+06   1.1119968E+06   9.1423313E+05   8.8780927E+05   9.1423313E+05
   86.2625   1.1120124E+06   1.0849867E+06   1.1120124E+06   9.1424840E+05   8.8779594E+05   9.1424840E+05
   86.2750   1.1120280E+06   1.0849727E+06   1.1120280E+06   9.1426364E+05   8.8778273E+05   9.1426364E+05
   86.2875   1.1120435E+06   1.0849589E+06   1.1120435E+06   9.1427883E+05   8.8776962E+05   9.1427883E+05
   86.3000   1.1120589E+06   1.0849452E+06   1.1120589E+06   9.1429399E+05   8.8775662E+05   9.1429399E+05
   86.3125   1.1120744E+06   1.0849315E+06   1.1120744E+06   9.1430911E+05   8.8774374E+05   9.1430911E+05
   86.3250   1.1120898E+06   1.0849181E+06   1.1120898E+06   9.1432419E+05   8.8773096E+05   9.1432419E+05
   86.3375   1.1121051E+06   1.0849047E+06   1.1121051E+06   9.1433924E+05   8.8771829E+05   9.1433924E+05
   86.3500   1.1121204E+06   1.0848914E+06   1.1121204E+06   9.1435424E+05   8.8770572E+05   9.1435424E+05
   86.3625   1.1121357E+06   1.0848782E+06   1.1121357E+06   9.1436921E+05   8.8769326E+05   9.1436921E+05
   86.3750   1.1121510E+06   1.0848652E+06   1.1121510E+06   9.1438415E+05   8.8768091E+05   9.1438415E+05
   86.3875   1.1121662E+06   1.0848522E+06   1.1121662E+06   9.1439904E+05   8.8766866E+05   9.1439904E+05
   86.4000   1.1121813E+06   1.0848394E+06   1.1121813E+06   9.1441390E+05   8.8765651E+05   9.1441390E+05
   86.4125   1.1121964E+06   1.0848266E+06   1.1121964E+06   9.1442872E+05   8.8764446E+05   9.1442872E+05
   86.4250   1.1122115E+06   1.0848140E+06   1.1122115E+06   9.1444351E+05   8.8763251E+05   9.1444351E+05
   86.4375   1.1122266E+06   1.0848014E+06   1.1122266E+06   9.1445826E+05   8.8762066E+05   9.1445826E+05
   86.4500   1.1122416E+06   1.0847890E+06   1.1122416E+06   9.1447297E+05   8.8760891E+05   9.1447297E+05
   86.4625   1.1122565E+06   1.0847767E+06   1.1122565E+06   9.1448764E+05   8.8759726E+05   9.1448764E+05
   86.4750   1.1122714E+06   1.0847644E+06   1.1122714E+06   9.1450228E+05   8.8758571E+05   9.1450228E+05
   86.4875   1.1122863E+06   1.0847523E+06   1.1122863E+06   9.1451689E+05   8.8757425E+05   9.1451689E+05
   86.5000   1.1123012E+06   1.0847403E+06   1.1123012E+06   9.1453145E+05   8.8756288E+05   9.1453145E+05
   86.5125   1.1123160E+06   1.0847283E+06   1.1123160E+06   9.1454598E+05   8.8755161E+05   9.1454598E+05
   86.5250   1.1123308E+06   1.0847165E+06   1.1123308E+06   9.1456048E+05   8.8754043E+05   9.1456048E+05
   86.5375   1.1123455E+06   1.0847047E+06   1.1123455E+06   9.1457494E+05   8.8752934E+05   9.1457494E+05
   86.5500   1.1123602E+06   1.0846930E+06   1.1123602E+06   9.1458936E+05   8.8751835E+05   9.1458936E+05
   86.5625   1.1123749E+06   1.0846815E+06   1.1123749E+06   9.1460375E+05   8.8750744E+05   9.1460375E+05
   86.5750   1.1123895E+06   1.0846700E+06   1.1123895E+06   9.1461810E+05   8.8749662E+05   9.1461810E+05
   86.5875   1.1124041E+06   1.0846586E+06   1.1124041E+06   9.1463241E+05   8.8748589E+05   9.1463241E+05
   86.6000   1.1124186E+06   1.0846473E+06   1.1124186E+06   9.1464670E+05   8.8747525E+05   9.1464670E+05
   86.6125   1.1124331E+06   1.0846361E+06   1.1124331E+06   9.1466094E+05   8.8746469E+05   9.1466094E+05
   86.6250   1.1124476E+06   1.0846250E+06   1.1124476E+06   9.1467515E+05   8.8745422E+05   9.1467515E+05
   86.6375   1.1124621E+06   1.0846139E+06   1.1124621E+06   9.1468932E+05   8.8744383E+05   9.1468932E+05
   86.6500   1.1124765E+06   1.0846030E+06   1.1124765E+06   9.1470346E+05   8.8743352E+05   9.1470346E+05
   86.6625   1.1124908E+06   1.0845921E+06   1.1124908E+06   9.1471757E+05   8.8742330E+05   9.1471757E+05
   86.6750   1.1125052E+06   1.0845813E+06   1.1125052E+06   9.1473164E+05   8.8741315E+05   9.1473164E+05
   86.6875   1.1125194E+06   1.0845706E+06   1.1125194E+06   9.1474567E+05   8.8740309E+05   9.1474567E+05
   86.7000   1.1125337E+06   1.0845600E+06   1.1125337E+06   9.1475967E+05   8.8739311E+05   9.1475967E+05
   86.7125   1.1125479E+06   1.0845495E+06   1.1125479E+06   9.1477363E+05   8.8738320E+05   9.1477363E+05
   86.7250   1.1125621E+06   1.0845390E+06   1.1125621E+06   9.1478756E+05   8.8737337E+05   9.1478756E+05
   86.7375   1.1125762E+06   1.0845286E+06   1.1125762E+06   9.1480146E+05   8.8736361E+05   9.1480146E+05
   86.7500   1.1125904E+06   1.0845183E+06   1.1125904E+06   9.1481532E+05   8.8735394E+05   9.1481532E+05
   86.7625   1.1126044E+06   1.0845081E+06   1.1126044E+06   9.1482915E+05   8.8734433E+05   9.1482915E+05
   86.7750   1.1126185E+06   1.0844979E+06   1.1126185E+06   9.1484294E+05   8.8733480E+05   9.1484294E+05
   86.7875   1.1126325E+06   1.0844879E+06   1.1126325E+06   9.1485670E+05   8.8732534E+05   9.1485670E+05
   86.8000   1.1126464E+06   1.0844778E+06   1.1126464E+06   9.1487042E+05   8.8731595E+05   9.1487042E+05
   86.8125   1.1126604E+06   1.0844679E+06   1.1126604E+06   9.1488411E+05   8.8730663E+05   9.1488411E+05
   86.8250   1.1126743E+06   1.0844581E+06   1.1126743E+06   9.1489777E+05   8.8729738E+05   9.1489777E+05
   86.8375   1.1126881E+06   1.0844483E+06   1.1126881E+06   9.1491139E+05   8.8728819E+05   9.1491139E+05
   86.8500   1.1127019E+06   1.0844385E+06   1.1127019E+06   9.1492498E+05   8.8727908E+05   9.1492498E+05
   86.8625   1.1127157E+06   1.0844289E+06   1.1127157E+06   9.1493853E+05   8.8727003E+05   9.1493853E+05
   86.8750   1.1127295E+06   1.0844193E+06   1.1127295E+06   9.1495205E+05   8.8726104E+05   9.1495205E+05
   86.8875   1.1127432E+06   1.0844098E+06   1.1127432E+06   9.1496554E+05   8.8725212E+05   9.1496554E+05
   86.9000   1.1127569E+06   1.0844003E+06   1.1127569E+06   9.1497900E+05   8.8724326E+05   9.1497900E+05
   86.9125   1.1127705E+06   1.0843909E+06   1.1127705E+06   9.1499242E+05   8.8723446E+05   9.1499242E+05
   86.9250   1.1127842E+06   1.0843816E+06   1.1127842E+06   9.1500581E+05   8.8722573E+05   9.1500581E+05
   86.9375   1.1127977E+06   1.0843723E+06   1.1127977E+06   9.1501916E+05   8.8721705E+05   9.1501916E+05
   86.9500   1.1128113E+06   1.0843631E+06   1.1128113E+06   9.1503248E+05   8.8720843E+05   9.1503248E+05
   86.9625   1.1128248E+06   1.0843540E+06   1.1128248E+06   9.1504577E+05   8.8719987E+05   9.1504577E+05
   86.9750   1.1128383E+06   1.0843449E+06   1.1128383E+06   9.1505903E+05   8.8719137E+05   9.1505903E+05
   86.9875   1.1128517E+06   1.0843359E+06   1.1128517E+06   9.1507226E+05   8.8718292E+05   9.1507226E+05
   87.0000   1.1128651E+06   1.0843269E+06   1.1128651E+06   9.1508545E+05   8.8717453E+05   9.1508545E+05
   87.0125   1.1128785E+06   1.0843180E+06   1.1128785E+06   9.1509861E+05   8.8716619E+05   9.1509861E+05
   87.0250   1.1128919E+06   1.0843091E+06   1.1128919E+06   9.1511174E+05   8.8715791E+05   9.1511174E+05
   87.0375   1.1129052E+06   1.0843003E+06   1.1129052E+06   9.1512483E+05   8.8714967E+05   9.1512483E+05
   87.0500   1.1129184E+06   1.0842916E+06   1.1129184E+06   9.1513790E+05   8.8714149E+05   9.1513790E+05
   87.0625   1.1129317E+06   1.0842829E+06   1.1129317E+06   9.1515093E+05   8.8713336E+05   9.1515093E+05
   87.0750   1.1129449E+06   1.0842742E+06   1.1129449E+06   9.1516393E+05   8.8712528E+05   9.1516393E+05
   87.0875   1.1129581E+06   1.0842656E+06   1.1129581E+06   9.1517690E+05   8.8711724E+05   9.1517690E+05
   87.1000   1.1129712E+06   1.0842571E+06   1.1129712E+06   9.1518984E+05   8.8710925E+05   9.1518984E+05
   87.1125   1.1129843E+06   1.0842486E+06   1.1129843E+06   9.1520274E+05   8.8710131E+05   9.1520274E+05
   87.1250   1.1129974E+06   1.0842401E+06   1.1129974E+06   9.1521562E+05   8.8709342E+05   9.1521562E+05
   87.1375   1.1130105E+06   1.0842317E+06   1.1130105E+06   9.1522846E+05   8.8708556E+05   9.1522846E+05
   87.1500   1.1130235E+06   1.0842234E+06   1.1130235E+06   9.1524128E+05   8.8707775E+05   9.1524128E+05
   87.1625   1.1130365E+06   1.0842151E+06   1.1130365E+06   9.1525406E+05   8.8706999E+05   9.1525406E+05
   87.1750   1.1130494E+06   1.0842068E+06   1.1130494E+06   9.1526681E+05   8.8706226E+05   9.1526681E+05
   87.1875   1.1130623E+06   1.0841986E+06   1.1130623E+06   9.1527954E+05   8.8705458E+05   9.1527954E+05
   87.2000   1.1130752E+06   1.0841904E+06   1.1130752E+06   9.1529223E+05   8.8704693E+05   9.1529223E+05
   87.2125   1.1130881E+06   1.0841823E+06   1.1130881E+06   9.1530489E+05   8.8703933E+05   9.1530489E+05
   87.2250   1.1131009E+06   1.0841742E+06   1.1131009E+06   9.1531752E+05   8.8703176E+05   9.1531752E+05
   87.2375   1.1131137E+06   1.0841661E+06   1.1131137E+06   9.1533013E+05   8.8702423E+05   9.1533013E+05
   87.2500   1.1131265E+06   1.0841581E+06   1.1131265E+06   9.1534270E+05   8.8701673E+05   9.1534270E+05
   87.2625   1.1131392E+06   1.0841501E+06   1.1131392E+06   9.1535524E+05   8.8700927E+05   9.1535524E+05
   87.2750   1.1131519E+06   1.0841422E+06   1.1131519E+06   9.1536776E+05   8.8700184E+05   9.1536776E+05
   87.2875   1.1131646E+06   1.0841342E+06   1.1131646E+06   9.1538024E+05   8.8699445E+05   9.1538024E+05
   87.3000   1.1131772E+06   1.0841264E+06   1.1131772E+06   9.1539270E+05   8.8698709E+05   9.1539270E+05
   87.3125   1.1131898E+06   1.0841185E+06   1.1131898E+06   9.1540513E+05   8.8697976E+05   9.1540513E+05
   87.3250   1.1132024E+06   1.0841107E+06   1.1132024E+06   9.1541753E+05   8.8697246E+05   9.1541753E+05
   87.3375   1.1132150E+06   1.0841030E+06   1.1132150E+06   9.1542990E+05   8.8696519E+05   9.1542990E+05
   87.3500   1.1132275E+06   1.0840952E+06   1.1132275E+06   9.1544224E+05   8.8695795E+05   9.1544224E+05
   87.3625   1.1132400E+06   1.0840875E+06   1.1132400E+06   9.1545456E+05   8.8695074E+05   9.1545456E+05
   87.3750   1.1132525E+06   1.0840798E+06   1.1132525E+06   9.1546684E+05   8.8694356E+05   9.1546684E+05
   87.3875   1.1132649E+06   1.0840722E+06   1.1132649E+06   9.1547910E+05   8.8693640E+05   9.1547910E+05
   87.4000   1.1132773E+06   1.0840645E+06   1.1132773E+06   9.1549134E+05   8.8692927E+05   9.1549134E+05
   87.4125   1.1132897E+06   1.0840570E+06   1.1132897E+06   9.1550354E+05   8.8692216E+05   9.1550354E+05
   87.4250   1.1133021E+06   1.0840494E+06   1.1133021E+06   9.1551572E+05   8.8691508E+05   9.1551572E+05
   87.4375   1.1133144E+06   1.0840418E+06   1.1133144E+06   9.1552787E+05   8.8690802E+05   9.1552787E+05
   87.4500   1.1133267E+06   1.0840343E+06   1.1133267E+06   9.1554000E+05   8.8690098E+05   9.1554000E+05
   87.4625   1.1133390E+06   1.0840268E+06   1.1133390E+06   9.1555209E+05   8.8689396E+05   9.1555209E+05
   87.4750   1.1133512E+06   1.0840194E+06   1.1133512E+06   9.1556417E+05   8.8688697E+05   9.1556417E+05
   87.4875   1.1133634E+06   1.0840119E+06   1.1133634E+06   9.1557621E+05   8.8687999E+05   9.1557621E+05
   87.5000   1.1133756E+06   1.0840045E+06   1.1133756E+06   9.1558823E+05   8.8687304E+05   9.1558823E+05
